Format Version,1.23,Take Name,pp5 straight,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-01-19 01.25.37.982 PM,Total Frames in Take,825,Total Exported Frames,825,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
601,5.008333,0.000227,-0.013563,-0.003084,-0.999903,-0.807606,0.613907,-3.084702,0.000508,-0.857222,0.569862,-3.090070,0.968689,-0.747396,0.601377,-3.083569,0.961274,-0.818199,0.670482,-3.080466,0.980018,,,,,,,,,,,,,,,,,,,,,,,,,-0.125301,-0.228308,-0.026114,-0.965139,-0.566789,0.929575,-2.997981,0.002422,-0.563452,0.976340,-2.951594,0.000000,-0.545654,0.878402,-2.979088,0.946073,-0.570114,0.889495,-3.033971,0.936706,-0.587936,0.974065,-3.027269,0.966571,,,,,,,,,,,,,,,,,,,,,0.060427,0.995586,0.065361,0.029763,-0.834233,1.073917,-3.027584,0.000950,-0.835334,1.021963,-3.024297,0.000000,-0.793837,1.126869,-3.023386,0.724546,-0.826420,1.015391,-3.036567,0.872649,-0.881341,1.131446,-3.026084,0.803604,,,,,,,,,,,,,-1.117401,0.953092,-2.836383,,,,,,,,,,-1.131641,0.859963,-2.883895,,,,,,,,,,,,,-0.792760,1.127209,-3.023311,-0.826858,1.015734,-3.036546,-0.881848,1.130795,-3.026173,-0.856951,0.569983,-3.090050,-0.747785,0.601438,-3.083578,-0.818081,0.670300,-3.080476,,,,,,,-0.737912,0.941663,-2.792426,-0.561466,0.974459,-2.952047,-0.546176,0.878627,-2.977939,-0.568731,0.890568,-3.033755,-0.593508,0.974560,-3.029534,,,,,,,,,,-1.106024,0.908613,-2.923514
602,5.016667,-0.006690,-0.015618,-0.003478,-0.999850,-0.807595,0.614019,-3.084297,0.000294,-0.857209,0.570022,-3.090068,0.970194,-0.747374,0.601512,-3.083588,0.960573,-0.818203,0.670524,-3.079235,0.978248,,,,,,,,,,,,,,,,,,,,,,,,,-0.102610,-0.203495,-0.058542,-0.971923,-0.570020,0.928099,-2.997472,0.003237,-0.572596,0.976234,-2.952459,0.722737,-0.546779,0.878997,-2.975765,0.871755,-0.568506,0.886916,-3.032321,0.823657,-0.592200,0.970249,-3.029344,0.396492,0.074860,-0.071735,-0.020045,-0.994409,-0.806548,0.925151,-2.780188,0.001065,-0.850076,0.885033,-2.764390,0.950552,-0.831657,0.948155,-2.783058,0.777350,-0.737911,0.942266,-2.793114,0.829444,0.059152,0.995790,0.065461,0.024868,-0.835667,1.073550,-3.028326,0.000988,-0.836570,1.021590,-3.025065,0.000000,-0.795403,1.126629,-3.024479,0.716904,-0.827753,1.015055,-3.037425,0.860912,-0.882942,1.130926,-3.026335,0.792441,,,,,,,,,,,,,-1.115546,0.954630,-2.829946,,,,,,,,,,,,,,,,,,,,,,,,,-0.794238,1.126947,-3.024413,-0.828178,1.015409,-3.037397,-0.883516,1.130280,-3.026420,-0.856907,0.569985,-3.090062,-0.747741,0.601422,-3.083608,-0.818138,0.670651,-3.079221,-0.849366,0.885734,-2.764660,-0.832257,0.947788,-2.782889,-0.738022,0.941932,-2.793014,,,,-0.546433,0.878311,-2.975352,-0.568031,0.885128,-3.032484,-0.593287,0.973528,-3.029677,,,,,,,,,,-1.106145,0.907804,-2.915815
603,5.025000,0.000394,-0.013591,-0.003101,-0.999903,-0.807535,0.613904,-3.084757,0.000525,-0.857151,0.569855,-3.090107,0.969588,-0.747325,0.601376,-3.083623,0.962106,-0.818131,0.670480,-3.080539,0.985642,,,,,,,,,,,,,,,,,,,,,,,,,-0.095920,-0.258094,0.003712,-0.961339,-0.566100,0.928158,-2.995172,0.001567,-0.558097,0.977876,-2.952582,0.000000,-0.545517,0.877644,-2.974029,0.912763,-0.573173,0.885827,-3.027896,0.814297,-0.587614,0.971285,-3.026180,0.652912,0.075767,-0.072497,-0.020687,-0.994271,-0.806575,0.925303,-2.780544,0.001106,-0.850025,0.885156,-2.764606,0.896589,-0.831718,0.948269,-2.783415,0.927669,-0.737980,0.942483,-2.793610,0.963408,0.058369,0.995991,0.064510,0.020807,-0.837092,1.073243,-3.029309,0.000965,-0.837861,1.021286,-3.025964,0.000000,-0.796908,1.126410,-3.025867,0.697583,-0.829131,1.014751,-3.038386,0.861518,-0.884469,1.130525,-3.027019,0.782792,,,,,,,,,,,,,-1.113582,0.956559,-2.823132,,,,,,,,,,-1.130788,0.861317,-2.864917,,,,,,,,,,,,,-0.795802,1.126750,-3.025810,-0.829567,1.015095,-3.038357,-0.884995,1.129871,-3.027099,-0.856876,0.569987,-3.090087,-0.747717,0.601442,-3.083632,-0.818012,0.670282,-3.080551,-0.849237,0.885891,-2.764897,-0.832297,0.947908,-2.783248,-0.738190,0.942109,-2.793486,-0.557942,0.977586,-2.953514,-0.546862,0.878116,-2.973276,-0.567937,0.884081,-3.030737,-0.588839,0.971934,-3.024595,,,,,,,,,,-1.106302,0.907425,-2.908035
604,5.033333,0.000243,-0.013554,-0.003124,-0.999903,-0.807508,0.613891,-3.084751,0.000516,-0.857121,0.569842,-3.090119,0.969772,-0.747297,0.601365,-3.083617,0.960126,-0.818106,0.670465,-3.080518,0.977793,,,,,,,,,,,,,,,,,,,,,,,,,-0.106434,-0.200276,-0.039964,-0.973121,-0.568250,0.926778,-2.993238,0.001314,-0.569085,0.974978,-2.948229,0.000000,-0.546969,0.876820,-2.971475,0.894126,-0.568235,0.885566,-3.028085,0.758605,-0.588713,0.969748,-3.025162,0.867914,0.076165,-0.073361,-0.021544,-0.994159,-0.806676,0.925480,-2.780943,0.001176,-0.850031,0.885274,-2.764896,0.872794,-0.831862,0.948403,-2.783784,0.934392,-0.738134,0.942764,-2.794148,0.936230,0.058068,0.996081,0.064324,0.017708,-0.838642,1.072910,-3.030271,0.001001,-0.839338,1.020953,-3.026921,0.000000,-0.798491,1.126117,-3.027078,0.694977,-0.830678,1.014426,-3.039395,0.865651,-0.886061,1.130144,-3.027691,0.793931,,,,,,,,,,,,,-1.111396,0.959000,-2.816812,,,,,,,,,,-1.130499,0.862335,-2.855778,,,,,,,,,,,,,-0.797342,1.126525,-3.027020,-0.831130,1.014715,-3.039369,-0.886574,1.129503,-3.027766,-0.856846,0.569966,-3.090099,-0.747691,0.601428,-3.083627,-0.817987,0.670278,-3.080528,-0.849075,0.886048,-2.765220,-0.832424,0.948099,-2.783633,-0.738529,0.942294,-2.793975,,,,-0.547259,0.877834,-2.971569,-0.567863,0.883267,-3.028723,-0.588769,0.970875,-3.024474,,,,,,,,,,-1.105708,0.907655,-2.900053
605,5.041667,0.000382,-0.013581,-0.003210,-0.999903,-0.807477,0.613891,-3.084765,0.000502,-0.857083,0.569832,-3.090118,0.970878,-0.747264,0.601377,-3.083631,0.961465,-0.818085,0.670465,-3.080546,0.978041,,,,,,,,,,,,,,,,,,,,,,,,,-0.101685,-0.197099,-0.038665,-0.974329,-0.568477,0.926229,-2.992166,0.001285,-0.569547,0.974868,-2.947637,0.000000,-0.547415,0.876457,-2.969773,0.892172,-0.568285,0.884678,-3.026609,0.776939,-0.588662,0.968913,-3.024647,0.876581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.108865,0.960490,-2.810677,,,,,,,,,,-1.129976,0.863516,-2.846990,,,,,,,,,,,,,-0.796145,1.125206,-3.032775,-0.832601,1.014477,-3.039610,-0.888406,1.129130,-3.028087,-0.856819,0.569954,-3.090099,-0.747644,0.601440,-3.083640,-0.817969,0.670279,-3.080557,,,,-0.832415,0.948187,-2.783928,-0.738610,0.942604,-2.794559,,,,-0.547719,0.877481,-2.969919,-0.567940,0.882548,-3.027174,-0.588690,0.969937,-3.023958,,,,,,,,,,-1.105680,0.907924,-2.892360
606,5.050000,0.000583,-0.013485,-0.003184,-0.999904,-0.807454,0.613887,-3.084763,0.000510,-0.857061,0.569828,-3.090107,0.970645,-0.747242,0.601370,-3.083612,0.961889,-0.818060,0.670463,-3.080569,0.977057,,,,,,,,,,,,,,,,,,,,,,,,,-0.102458,-0.176595,-0.045218,-0.977892,-0.568819,0.926340,-2.991295,0.000350,-0.572180,0.974741,-2.946619,0.000000,-0.548326,0.876622,-2.968262,0.965141,-0.566822,0.884969,-3.025896,0.948417,-0.587948,0.969029,-3.024402,0.978512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.105954,0.964484,-2.808146,,,,,,,,,,-1.128463,0.864776,-2.838236,,,,,,,,,,,,,-0.798104,1.124950,-3.033536,-0.834422,1.014188,-3.040866,-0.890032,1.128598,-3.028087,-0.856800,0.569960,-3.090087,-0.747617,0.601437,-3.083620,-0.817947,0.670264,-3.080580,,,,-0.832426,0.948347,-2.784395,-0.738651,0.943092,-2.795497,,,,-0.548333,0.876892,-2.968042,-0.566870,0.884685,-3.026324,-0.587893,0.969044,-3.024195,,,,,,,,,,-1.121765,0.906894,-2.865112
607,5.058333,0.000534,-0.013302,-0.003144,-0.999907,-0.807444,0.613893,-3.084740,0.000487,-0.857052,0.569838,-3.090108,0.971849,-0.747233,0.601371,-3.083569,0.963092,-0.818047,0.670469,-3.080545,0.978381,0.197902,-0.055883,0.088879,-0.974583,-1.117086,0.904093,-2.822370,0.000721,-1.102387,0.966715,-2.799045,0.917282,-1.126550,0.866432,-2.829065,0.898336,-1.134524,0.873859,-2.784571,0.900367,-1.104882,0.909366,-2.876798,0.916220,-0.084031,-0.226336,-0.007654,-0.970388,-0.567735,0.925994,-2.989975,0.001282,-0.563707,0.976647,-2.947929,0.895732,-0.547565,0.876351,-2.966499,0.827522,-0.571662,0.882926,-3.022262,0.570592,-0.588004,0.968053,-3.023209,0.805531,,,,,,,,,,,,,,,,,,,,,0.055783,0.996593,0.060610,0.004088,-0.843534,1.072038,-3.032597,0.000896,-0.843811,1.020098,-3.028923,0.000000,-0.803648,1.125509,-3.030814,0.741309,-0.835453,1.013550,-3.041591,0.853439,-0.891226,1.128994,-3.029060,0.791974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.802658,1.125811,-3.030799,-0.835886,1.013942,-3.041544,-0.891701,1.128313,-3.029120,-0.856799,0.569960,-3.090089,-0.747596,0.601434,-3.083577,-0.817936,0.670284,-3.080555,,,,-0.832388,0.948438,-2.784711,-0.738590,0.943460,-2.796135,-0.563132,0.977209,-2.948593,-0.549239,0.876575,-2.966152,-0.568157,0.881170,-3.024014,-0.589208,0.968417,-3.021726,-1.102673,0.966166,-2.799594,-1.127241,0.866208,-2.829776,-1.134042,0.874105,-2.783735,-1.104387,0.909893,-2.876374
608,5.066667,0.000572,-0.013337,-0.003134,-0.999906,-0.807431,0.613867,-3.084679,0.000523,-0.857041,0.569813,-3.090040,0.971849,-0.747220,0.601344,-3.083511,0.963092,-0.818033,0.670444,-3.080487,0.978381,0.204573,-0.065458,0.083537,-0.973081,-1.115306,0.905691,-2.814794,0.000995,-1.100548,0.968675,-2.792504,0.917282,-1.124643,0.867891,-2.820854,0.898336,-1.131686,0.875768,-2.776281,0.900367,-1.104345,0.910430,-2.869535,0.916220,-0.083458,-0.216919,-0.011922,-0.972542,-0.568018,0.926226,-2.989104,0.000532,-0.565182,0.976877,-2.946959,0.895732,-0.547977,0.876708,-2.965256,0.827522,-0.571001,0.883152,-3.021487,0.570592,-0.587911,0.968165,-3.022715,0.805531,,,,,,,,,,,,,,,,,,,,,0.055310,0.996613,0.060793,-0.002729,-0.845360,1.071662,-3.033189,0.000977,-0.845495,1.019718,-3.029571,0.000000,-0.805547,1.125203,-3.031885,0.741309,-0.837297,1.013199,-3.042358,0.853439,-0.893099,1.128530,-3.028944,0.791974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.804401,1.125520,-3.031887,-0.837722,1.013563,-3.042308,-0.893668,1.127869,-3.028994,-0.856761,0.569951,-3.090019,-0.747608,0.601400,-3.083521,-0.817925,0.670249,-3.080499,,,,-0.832244,0.948442,-2.784891,-0.738665,0.943670,-2.796828,-0.564150,0.977067,-2.948101,-0.550011,0.876277,-2.964712,-0.567964,0.883893,-3.022349,-0.589497,0.967777,-3.021355,-1.101128,0.967445,-2.792482,-1.125255,0.867839,-2.821443,-1.130961,0.876838,-2.775593,-1.103880,0.910642,-2.869656
609,5.075000,0.000270,-0.013293,-0.003134,-0.999907,-0.807454,0.613864,-3.084625,0.000510,-0.857063,0.569814,-3.090017,0.968713,-0.747243,0.601340,-3.083459,0.960823,-0.818055,0.670439,-3.080400,0.977710,0.219386,-0.082219,0.084314,-0.968504,-1.113369,0.907056,-2.808737,0.001034,-1.097409,0.970522,-2.788762,0.863994,-1.123169,0.869175,-2.813399,0.914951,-1.128573,0.878345,-2.768844,0.853559,-1.104326,0.910183,-2.863942,0.947422,-0.078966,-0.213222,-0.011155,-0.973743,-0.568545,0.925634,-2.988468,0.000519,-0.566022,0.976669,-2.946769,0.844937,-0.548699,0.876334,-2.964014,0.785045,-0.571289,0.882266,-3.020476,0.675699,-0.588169,0.967266,-3.022615,0.787503,,,,,,,,,,,,,,,,,,,,,0.055312,0.996621,0.060389,-0.006333,-0.847014,1.071463,-3.033834,0.000927,-0.847101,1.019520,-3.030194,0.000000,-0.807217,1.125021,-3.032840,0.702663,-0.838993,1.012999,-3.043037,0.859590,-0.894747,1.128311,-3.029267,0.781662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.806141,1.125313,-3.032850,-0.839408,1.013369,-3.042984,-0.895288,1.127668,-3.029312,-0.856793,0.569944,-3.089996,-0.747624,0.601400,-3.083468,-0.817944,0.670249,-3.080411,,,,-0.832035,0.948361,-2.784713,-0.738569,0.943938,-2.797479,-0.565003,0.977010,-2.947835,-0.550758,0.875956,-2.963584,-0.568141,0.882561,-3.021386,-0.589805,0.967044,-3.021165,-1.097760,0.969782,-2.788181,-1.123125,0.869601,-2.813794,-1.128424,0.878946,-2.767958,-1.104167,0.909897,-2.865015
610,5.083333,0.000638,-0.013351,-0.003110,-0.999906,-0.807481,0.613849,-3.084576,0.000540,-0.857093,0.569797,-3.089929,0.969922,-0.747271,0.601324,-3.083407,0.961380,-0.818080,0.670427,-3.080391,0.978001,0.224273,-0.091055,0.079340,-0.967014,-1.110909,0.909274,-2.801435,0.001103,-1.094951,0.972993,-2.782282,0.899597,-1.120559,0.871297,-2.805603,0.941796,-1.125114,0.880783,-2.761020,0.891893,-1.103010,0.912022,-2.856836,0.887879,-0.074360,-0.209095,-0.008754,-0.975025,-0.569175,0.925036,-2.988190,0.000694,-0.566823,0.976482,-2.946989,0.848631,-0.549703,0.875920,-2.963075,0.786319,-0.571803,0.881356,-3.019780,0.671015,-0.588373,0.966386,-3.022917,0.780334,0.079041,-0.086600,-0.027107,-0.992733,-0.805877,0.926869,-2.783182,0.001182,-0.848391,0.886349,-2.765735,0.872794,-0.831350,0.949536,-2.785462,0.934392,-0.737890,0.944722,-2.798348,0.936230,0.054489,0.996692,0.059488,-0.009819,-0.848609,1.071190,-3.034566,0.000921,-0.848562,1.019253,-3.030852,0.000000,-0.808917,1.124832,-3.033923,0.721211,-0.840530,1.012730,-3.043742,0.860267,-0.896427,1.127945,-3.029747,0.789476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.807887,1.125146,-3.033937,-0.840963,1.013114,-3.043685,-0.896924,1.127262,-3.029793,-0.856811,0.569939,-3.089908,-0.747668,0.601389,-3.083417,-0.817965,0.670220,-3.080404,-0.847398,0.887125,-2.766096,-0.831819,0.949263,-2.785317,-0.738415,0.944219,-2.798132,-0.565912,0.976977,-2.947956,-0.551632,0.875510,-2.962472,-0.568264,0.881338,-3.021300,-0.590133,0.966298,-3.021293,-1.095572,0.971736,-2.782256,-1.121335,0.871100,-2.806524,-1.124207,0.882046,-2.760319,-1.102521,0.912213,-2.856642
611,5.091667,0.000320,-0.013482,-0.003148,-0.999904,-0.807536,0.613821,-3.084499,0.000536,-0.857146,0.569768,-3.089867,0.968322,-0.747324,0.601298,-3.083354,0.959757,-0.818137,0.670395,-3.080275,0.976234,0.230664,-0.106916,0.084531,-0.963441,-1.108400,0.911787,-2.795069,0.000934,-1.090832,0.975458,-2.777209,0.859736,-1.118792,0.873929,-2.798466,0.877955,-1.121847,0.884031,-2.753890,0.829398,-1.102129,0.913730,-2.850712,0.944004,-0.070683,-0.207987,-0.006902,-0.975550,-0.569786,0.924480,-2.987976,0.000763,-0.567407,0.976249,-2.947183,0.858195,-0.550479,0.875523,-2.962426,0.793785,-0.572444,0.880554,-3.019221,0.614850,-0.588816,0.965593,-3.023075,0.760320,0.080829,-0.087993,-0.026855,-0.992473,-0.805710,0.926910,-2.783448,0.001427,-0.848194,0.886472,-2.765738,0.868856,-0.831181,0.949578,-2.785745,0.943871,-0.737757,0.944679,-2.798862,0.924118,0.054690,0.996481,0.061193,-0.017015,-0.850276,1.070969,-3.035027,0.000933,-0.850157,1.019016,-3.031533,0.000000,-0.810599,1.124625,-3.034722,0.730824,-0.842306,1.012551,-3.044563,0.854393,-0.898042,1.127683,-3.029291,0.788404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.809482,1.124894,-3.034759,-0.842704,1.012917,-3.044502,-0.898626,1.127066,-3.029322,-0.856857,0.569909,-3.089845,-0.747723,0.601355,-3.083364,-0.818028,0.670198,-3.080287,-0.847029,0.887281,-2.766140,-0.831585,0.949369,-2.785625,-0.738517,0.944080,-2.798580,-0.566581,0.976732,-2.948151,-0.552404,0.875084,-2.961785,-0.568517,0.880594,-3.020979,-0.590627,0.965495,-3.021354,-1.090809,0.976296,-2.776762,-1.119516,0.873254,-2.799397,-1.121368,0.884266,-2.753368,-1.101908,0.913331,-2.850750
612,5.100000,0.000407,-0.013487,-0.003032,-0.999904,-0.807591,0.613829,-3.084410,0.000537,-0.857211,0.569788,-3.089770,0.969082,-0.747382,0.601294,-3.083264,0.959147,-0.818179,0.670407,-3.080196,0.976169,0.244499,-0.118590,0.079320,-0.959096,-1.106801,0.912808,-2.790024,0.000957,-1.089200,0.977029,-2.774295,0.911594,-1.117009,0.874808,-2.792160,0.948909,-1.118885,0.886030,-2.747787,0.889924,-1.102109,0.913362,-2.845853,0.903984,-0.066286,-0.206001,-0.006176,-0.976285,-0.570484,0.924010,-2.987908,0.000900,-0.568279,0.976143,-2.947570,0.861405,-0.551277,0.875287,-2.961841,0.793838,-0.573008,0.879806,-3.018769,0.541976,-0.589372,0.964805,-3.023451,0.732624,0.089442,-0.087562,-0.032049,-0.991618,-0.805388,0.927102,-2.784191,0.001404,-0.847393,0.886453,-2.765833,0.868327,-0.831126,0.949424,-2.786863,0.898393,-0.737645,0.945428,-2.799877,0.961202,0.054223,0.996556,0.059309,-0.020458,-0.851756,1.070778,-3.035400,0.000865,-0.851538,1.018838,-3.031732,0.000000,-0.812155,1.124491,-3.035553,0.744649,-0.843769,1.012340,-3.044794,0.850539,-0.899562,1.127444,-3.029520,0.787595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.811157,1.124706,-3.035597,-0.844163,1.012784,-3.044724,-0.900096,1.126784,-3.029552,-0.856933,0.569920,-3.089749,-0.747784,0.601364,-3.083272,-0.818055,0.670204,-3.080208,-0.846593,0.887417,-2.766239,-0.831897,0.948830,-2.786571,-0.737674,0.945058,-2.799764,-0.567550,0.976688,-2.948615,-0.553112,0.874688,-2.961115,-0.568908,0.879941,-3.020808,-0.591228,0.964738,-3.021528,-1.089538,0.976312,-2.773903,-1.117216,0.875080,-2.792540,-1.118572,0.886553,-2.746870,-1.101876,0.913285,-2.846781
613,5.108333,0.000343,-0.013557,-0.003029,-0.999904,-0.807679,0.613838,-3.084327,0.000502,-0.857300,0.569798,-3.089685,0.969305,-0.747470,0.601302,-3.083191,0.961159,-0.818267,0.670416,-3.080104,0.979812,0.247724,-0.122015,0.074285,-0.958242,-1.104514,0.914819,-2.783552,0.001250,-1.087316,0.979266,-2.768306,0.834829,-1.114414,0.876723,-2.785406,0.920923,-1.115955,0.888146,-2.741071,0.837422,-1.100370,0.915140,-2.839426,0.949462,-0.063112,-0.206277,-0.005793,-0.976439,-0.571155,0.923523,-2.988047,0.000941,-0.568962,0.975914,-2.948044,0.859769,-0.551907,0.874979,-2.961679,0.796879,-0.573668,0.879121,-3.018624,0.535477,-0.590085,0.964080,-3.023841,0.722404,0.090415,-0.090116,-0.032586,-0.991283,-0.805050,0.927280,-2.784554,0.001399,-0.846927,0.886636,-2.765897,0.867356,-0.830820,0.949576,-2.787139,0.900322,-0.737404,0.945628,-2.800627,0.960205,0.054004,0.996436,0.060243,-0.023856,-0.853298,1.070546,-3.035825,0.000894,-0.853015,1.018598,-3.032276,0.000000,-0.813741,1.124291,-3.036120,0.738450,-0.845328,1.012136,-3.045404,0.859621,-0.901108,1.127160,-3.029500,0.798558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.812746,1.124613,-3.036159,-0.845758,1.012491,-3.045337,-0.901580,1.126508,-3.029533,-0.857021,0.569922,-3.089665,-0.747856,0.601349,-3.083201,-0.818161,0.670244,-3.080115,-0.846121,0.887604,-2.766311,-0.831564,0.948982,-2.786846,-0.737466,0.945254,-2.800507,-0.568261,0.976487,-2.949114,-0.553719,0.874355,-2.961004,-0.569487,0.879197,-3.020647,-0.591992,0.964053,-3.021824,-1.087820,0.977693,-2.768283,-1.114581,0.876401,-2.786108,-1.115489,0.889588,-2.740482,-1.100165,0.915593,-2.839337
614,5.116667,0.000399,-0.013779,-0.002899,-0.999901,-0.807775,0.613835,-3.084210,0.000490,-0.857410,0.569806,-3.089542,0.970731,-0.747569,0.601283,-3.083099,0.960777,-0.818346,0.670415,-3.079990,0.980081,0.264274,-0.139727,0.078382,-0.951048,-1.102366,0.917180,-2.779263,0.000606,-1.083786,0.981849,-2.766837,0.991084,-1.112823,0.879189,-2.779468,0.956048,-1.112602,0.892107,-2.735520,0.906814,-1.100252,0.915576,-2.835229,0.940313,-0.060447,-0.206979,-0.009559,-0.976430,-0.571620,0.923328,-2.988525,0.000912,-0.569840,0.975881,-2.948715,0.860451,-0.551935,0.875047,-2.961997,0.806461,-0.573779,0.878795,-3.018937,0.596073,-0.590926,0.963590,-3.024450,0.729585,0.093104,-0.091162,-0.031395,-0.990977,-0.804845,0.927253,-2.784860,0.001465,-0.846772,0.886802,-2.765899,0.842594,-0.830574,0.949588,-2.787526,0.916952,-0.737189,0.945371,-2.801154,0.922516,0.054021,0.996300,0.060713,-0.027971,-0.854903,1.070342,-3.036124,0.000951,-0.854569,1.018389,-3.032650,0.000000,-0.815372,1.124104,-3.036667,0.710550,-0.846987,1.011948,-3.045850,0.859314,-0.902683,1.126927,-3.029330,0.782803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.814253,1.124395,-3.036726,-0.847398,1.012326,-3.045777,-0.903256,1.126274,-3.029352,-0.857139,0.569914,-3.089523,-0.747958,0.601336,-3.083109,-0.818229,0.670254,-3.079998,-0.845627,0.887770,-2.766376,-0.831272,0.949201,-2.787298,-0.737636,0.944789,-2.800906,-0.569006,0.976407,-2.949703,-0.553826,0.874899,-2.961609,-0.570100,0.878424,-3.020563,-0.592714,0.963453,-3.022426,-1.083860,0.981897,-2.766850,-1.113088,0.879306,-2.779799,-1.112476,0.891908,-2.734618,-1.100040,0.915610,-2.835786
